year,month,month_name,city,province,region,latitude,longitude,population_millions,pm25_ugm3,aqi_us,aqi_category,annual_pm25_avg_ugm3,who_guideline_ratio,is_smog_season,is_crop_burning_season,is_monsoon_season,season,covid_lockdown_period,data_source,data_quality,pakistan_national_avg_pm25,pakistan_global_rank
2015,10,October,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,59.9,153,Unhealthy,55.0,12.0,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,11,November,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,82.1,165,Unhealthy,55.0,16.4,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,12,December,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,91.9,170,Unhealthy,55.0,18.4,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,1,January,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,88.1,168,Unhealthy,52.0,17.6,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,2,February,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,79.6,163,Unhealthy,52.0,15.9,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,3,March,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,50.3,137,Unhealthy for Sensitive Groups,52.0,10.1,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,4,April,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,31.4,92,Moderate,52.0,6.3,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,5,May,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,25.0,78,Moderate,52.0,5.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,6,June,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,23.5,75,Moderate,52.0,4.7,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,7,July,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,28.2,85,Moderate,52.0,5.6,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,8,August,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,33.3,96,Moderate,52.0,6.7,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,9,September,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,41.2,115,Unhealthy for Sensitive Groups,52.0,8.2,0,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,10,October,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,57.2,152,Unhealthy,52.0,11.4,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,11,November,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,80.9,164,Unhealthy,52.0,16.2,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,12,December,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,86.5,167,Unhealthy,52.0,17.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,1,January,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,91.7,170,Unhealthy,54.0,18.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,2,February,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,81.8,165,Unhealthy,54.0,16.4,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,3,March,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,52.0,142,Unhealthy for Sensitive Groups,54.0,10.4,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,4,April,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,33.4,96,Moderate,54.0,6.7,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,5,May,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,26.0,80,Moderate,54.0,5.2,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,6,June,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,25.1,78,Moderate,54.0,5.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,7,July,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,29.3,87,Moderate,54.0,5.9,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,8,August,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,35.0,99,Moderate,54.0,7.0,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,9,September,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,43.7,121,Unhealthy for Sensitive Groups,54.0,8.7,0,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,10,October,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,59.6,153,Unhealthy,54.0,11.9,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,11,November,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,82.1,165,Unhealthy,54.0,16.4,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,12,December,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,88.6,168,Unhealthy,54.0,17.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2018,1,January,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,96.9,172,Unhealthy,56.2,19.4,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,2,February,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,85.6,167,Unhealthy,56.2,17.1,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,3,March,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,55.0,149,Unhealthy for Sensitive Groups,56.2,11.0,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,4,April,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,33.7,96,Moderate,56.2,6.7,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,5,May,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,27.0,82,Moderate,56.2,5.4,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,6,June,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,25.1,78,Moderate,56.2,5.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,7,July,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,30.5,90,Moderate,56.2,6.1,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,8,August,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,36.5,103,Unhealthy for Sensitive Groups,56.2,7.3,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,9,September,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,46.3,128,Unhealthy for Sensitive Groups,56.2,9.3,0,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,10,October,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,59.5,153,Unhealthy,56.2,11.9,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,11,November,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,88.2,168,Unhealthy,56.2,17.6,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,12,December,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,92.1,170,Unhealthy,56.2,18.4,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2019,1,January,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,90.9,169,Unhealthy,52.4,18.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,2,February,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,78.5,163,Unhealthy,52.4,15.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,3,March,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,51.2,140,Unhealthy for Sensitive Groups,52.4,10.2,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,4,April,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,30.9,91,Moderate,52.4,6.2,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,5,May,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,24.9,78,Moderate,52.4,5.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,6,June,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,24.9,78,Moderate,52.4,5.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,7,July,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,28.0,84,Moderate,52.4,5.6,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,8,August,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,33.9,97,Moderate,52.4,6.8,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,9,September,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,43.1,120,Unhealthy for Sensitive Groups,52.4,8.6,0,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,10,October,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,58.4,152,Unhealthy,52.4,11.7,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,11,November,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,79.9,164,Unhealthy,52.4,16.0,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,12,December,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,86.5,167,Unhealthy,52.4,17.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2020,1,January,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,85.4,166,Unhealthy,48.3,17.1,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,2,February,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,73.4,160,Unhealthy,48.3,14.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,3,March,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,46.9,129,Unhealthy for Sensitive Groups,48.3,9.4,0,0,0,Spring,1,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,4,April,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,29.4,87,Moderate,48.3,5.9,0,0,0,Spring,1,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,5,May,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,23.6,75,Moderate,48.3,4.7,0,0,0,Summer/Monsoon,1,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,6,June,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,22.7,73,Moderate,48.3,4.5,0,0,0,Summer/Monsoon,1,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,7,July,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,26.1,80,Moderate,48.3,5.2,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,8,August,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,30.7,90,Moderate,48.3,6.1,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,9,September,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,40.2,113,Unhealthy for Sensitive Groups,48.3,8.0,0,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,10,October,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,52.5,143,Unhealthy for Sensitive Groups,48.3,10.5,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,11,November,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,73.8,160,Unhealthy,48.3,14.8,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,12,December,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,78.4,163,Unhealthy,48.3,15.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2021,1,January,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,95.1,171,Unhealthy,55.8,19.0,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,2,February,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,85.3,166,Unhealthy,55.8,17.1,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,3,March,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,54.3,147,Unhealthy for Sensitive Groups,55.8,10.9,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,4,April,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,33.7,96,Moderate,55.8,6.7,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,5,May,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,27.4,83,Moderate,55.8,5.5,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,6,June,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,25.9,80,Moderate,55.8,5.2,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,7,July,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,29.7,88,Moderate,55.8,5.9,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,8,August,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,36.5,103,Unhealthy for Sensitive Groups,55.8,7.3,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,9,September,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,46.1,127,Unhealthy for Sensitive Groups,55.8,9.2,0,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,10,October,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,60.6,154,Unhealthy,55.8,12.1,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,11,November,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,85.7,167,Unhealthy,55.8,17.1,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,12,December,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,92.6,170,Unhealthy,55.8,18.5,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2022,1,January,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,90.4,169,Unhealthy,53.2,18.1,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,2,February,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,82.6,165,Unhealthy,53.2,16.5,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,3,March,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,51.4,140,Unhealthy for Sensitive Groups,53.2,10.3,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,4,April,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,32.0,93,Moderate,53.2,6.4,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,5,May,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,25.5,79,Moderate,53.2,5.1,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,6,June,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,24.5,77,Moderate,53.2,4.9,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,7,July,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,28.0,84,Moderate,53.2,5.6,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,8,August,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,33.6,96,Moderate,53.2,6.7,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,9,September,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,44.2,122,Unhealthy for Sensitive Groups,53.2,8.8,0,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,10,October,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,58.1,152,Unhealthy,53.2,11.6,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,11,November,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,79.8,164,Unhealthy,53.2,16.0,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,12,December,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,84.5,166,Unhealthy,53.2,16.9,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2023,1,January,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,96.5,172,Unhealthy,57.1,19.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,2,February,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,85.2,166,Unhealthy,57.1,17.0,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,3,March,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,56.7,152,Unhealthy,57.1,11.3,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,4,April,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,34.8,99,Moderate,57.1,7.0,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,5,May,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,27.1,83,Moderate,57.1,5.4,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,6,June,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,27.2,83,Moderate,57.1,5.4,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,7,July,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,31.0,91,Moderate,57.1,6.2,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,8,August,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,36.7,104,Unhealthy for Sensitive Groups,57.1,7.3,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,9,September,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,44.6,123,Unhealthy for Sensitive Groups,57.1,8.9,0,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,10,October,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,65.4,156,Unhealthy,57.1,13.1,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,11,November,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,85.1,166,Unhealthy,57.1,17.0,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,12,December,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,91.4,170,Unhealthy,57.1,18.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2024,1,January,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,102.9,175,Unhealthy,59.4,20.6,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,2,February,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,93.7,171,Unhealthy,59.4,18.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,3,March,Quetta,Balochistan,Southwest,30.1798,66.975,1.1,58.7,153,Unhealthy,59.4,11.7,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
